house,district,WSC_25,PRE_24,WSA_24,WSS_24,GOV_22,USS_22,PRE_20,GOV_18,USS_18,PRE_16,USS_16,GOV_14,PRE_12,GOV_12,USS_12
wsa,86,40.89236685263015,35.905583295506126,33.041556652508326,NA,37.84040711714247,35.29935877200184,36.48329534657439,37.07336224006949,45.15139683117212,36.49279229051699,38.50180231158894,35.34312660560546,44.212360945249934,34.02039262851409,46.341778486810156
wsa,87,41.15455508059141,36.77027431964913,33.94269594557221,NA,38.08072059587736,35.99532260283395,37.39054217398105,37.70564211671335,44.752583234724916,38.27038231492146,39.76126560808924,37.95385042904843,46.814452174589874,37.789014071037805,47.88121178789259
wsa,88,55.64845450240238,50.176338570054504,49.67451769440171,50.351294940764916,51.82240109586031,49.127415675231454,49.641746110074045,47.50640666182556,53.10933526662033,46.56693709998551,42.631096755390715,41.796443884360244,48.53670961836211,40.34649229884247,48.75140668356166
wsa,89,56.58914728682171,51.02360107852601,51.39943074003796,52.1505376344086,53.0901595985981,50.44025255600412,50.42239910185704,50.30608359506796,56.22214747630555,47.8889795199381,45.56563803035331,45.29446547650175,54.15374601705897,43.838843123307605,54.09143750390645
wsa,90,61.49522203485104,55.097967330644835,52.58576981578502,56.09454275460958,57.213416043447374,55.037056634444646,55.96146628299762,56.15555800744435,60.93129047637876,54.00578563397267,51.59202578477483,49.94067802009292,58.50118292530354,49.01311017775959,58.03294072630312
wsa,91,59.86913453128258,52.29989868287741,51.60538430161412,NA,56.03319063513018,52.69772396594158,53.03132471035371,54.19976019303614,59.53121691021806,51.27929124759532,51.234020257566634,50.33722131929916,56.0226914336046,48.52213077957836,55.339032027273504
wsa,92,54.80565797103358,46.462849958602924,46.708650562396215,NA,50.060423211900975,47.088173376143914,47.52478877405427,50.889996333432606,56.284209584753654,47.838840325193935,48.467602109074335,48.53827017584921,54.4167751094727,47.88033448459859,53.41920193158213
wsa,93,61.895954494836744,54.20882062843455,52.7813491043113,NA,57.31795473680719,54.530077528610555,54.250195727555614,55.76594023962564,60.50286379331048,53.813898740983724,52.472626928570634,51.05688602821664,57.246514533004955,50.011752437393774,55.94690091617852
wsa,94,56.16567415151832,48.91399496662655,50.29600327376893,49.516636998493766,51.97834266912948,48.48970190335788,50.01316597910998,49.86583171965355,56.359811739267585,48.4493479720063,48.57288827038655,47.461497583563336,53.30984410318249,45.95561066269124,51.36929536055484
wsa,95,60.82113279803163,51.10649640466154,52.006192341716165,52.24856909239575,56.5565669586035,53.82928946745976,54.30836707152496,57.612342539086114,62.37214082085121,53.965676176264296,53.121463058906336,52.79444445646314,59.55864908907298,51.36608676736023,56.5051341260127
wsa,96,61.242184243434764,54.221635883905016,51.00067530235128,55.59792134313213,58.08259861660359,54.51404572038731,55.55520424939927,57.144507678082924,63.08778655066419,54.29541577537247,55.5807765219042,55.09044353657021,60.486119772487946,52.43981373100367,58.681013980001616
wsa,97,34.509170026839264,32.914477732027066,28.974284749360734,NA,33.02624836990047,30.88789132194539,32.893850397809665,28.3100362453766,32.66573419346297,30.178361108316366,26.26243819185689,24.098304398707025,28.488190962712828,24.35786567545718,28.15391077813293
wsa,98,34.26991867607244,32.12445261655336,28.868981515757262,NA,31.497198672821693,29.482775760046266,31.459887675580546,26.470063406394505,32.05604404369721,28.76446782656787,25.473012542392485,22.932283154646797,28.564887607245016,23.1622866178568,28.686998824033843
wsa,99,35.75927452596868,33.81879391100703,0,NA,33.59391379878396,31.502028155571466,33.46498839727871,27.590159520244274,32.943873530407735,29.66677434912427,25.816709500381503,23.216088243867144,28.55672827568212,23.924024614668795,28.003339967519942
