house,district,WSC_25,PRE_24,WSA_24,WSS_24,GOV_22,USS_22,PRE_20,GOV_18,USS_18,PRE_16,USS_16,GOV_14,PRE_12,GOV_12,USS_12
wsa,77,84.25377054100697,64.9403179272501,98.35461366328813,98.19054773491851,76.74564880593687,75.86584114351156,73.68969445795355,65.42424045492206,68.86419020800226,62.72159233938319,51.64401567052056,49.51644973912458,53.88350712754241,63.1948074665649,48.948653111308374
wsa,78,72.25197301068506,61.69857311094679,98.1455725544738,98.22564775336176,67.39996609929779,64.40795998866345,61.22339402804513,60.796558912467816,63.96174650996051,55.60393586237464,56.93189606055428,53.513046547465336,54.49861163887406,50.56274539764423,50.92212440722017
wsa,79,79.15712468193384,71.77566630495195,98.5954797755221,NA,75.91670976245727,73.25774663719837,71.49105998464678,68.20912437377328,70.79794168700556,65.51865470772542,63.56332796451407,59.71688921323395,58.374603769925116,56.353314034852495,55.34127337843822
wsa,80,59.27458681800552,48.337065024722456,46.93162454700362,NA,53.8074662644767,49.2485023026008,48.015224299722824,41.702554608498104,46.744707298440794,39.096662229295795,33.18356067663814,23.273725769590474,26.621264797136774,19.32673096744856,21.211494198809415
wsa,81,49.85177036845748,38.829515300533146,97.73717099034273,NA,43.91421436829246,38.925493903520966,38.67378728882909,36.65015365209582,42.3055473389896,33.18566649961022,32.50017597023904,23.83421022567574,27.800924065734723,20.46891841317919,23.968479794363173
wsa,82,-0.8010045029442359,-8.057391871461178,-14.469404038544159,-11.581017949348416,-6.741787071088129,-11.704916394369308,-7.916970581084365,-17.408345698089995,-7.83258128982543,-12.30957766715881,-22.727313876733795,-33.86247324010814,-17.165985549945223,-32.79349258739568,-20.102729451557583
wsa,83,-12.070364116708332,-17.35818356630427,-21.98416156231579,-22.272101208998627,-17.629313569099942,-22.420039964340717,-17.76398744035405,-29.778021224808942,-19.086812630414094,-23.08137645726978,-33.53475232440517,-41.523561316893606,-30.80985740019345,-40.77491043686003,-30.36669165387084
wsa,84,-32.8103175093692,-38.113225822073716,-43.870159167815515,-42.10986049065362,-37.768701666911944,-41.96193892930803,-38.52265298939005,-44.17496319988011,-34.57665109833016,-40.256115544639634,-46.40419420747578,-49.161871263970845,-39.997174076558736,-46.158795881995765,-37.97276230586871
wsa,85,8.921417589037317,-0.6006006006005982,-6.460387623257402,NA,1.2340744839122897,-3.5054448973574237,-0.4595576539899948,-6.177961358812622,7.108396645572778,-3.470422582759097,-3.0006602012979497,-10.350501058052796,5.252450338270465,-11.201979798983896,4.8101542833802196
wsa,86,-18.206782304451284,-27.797672336615936,-33.88479513719644,NA,-23.977870446047366,-29.347542174608716,-26.653505789523567,-25.45613318551873,-9.692653110045974,-25.51554647157101,-22.102285918663622,-29.00194973486925,-11.415966552510831,-31.73099413721016,-7.061622121096045
wsa,87,-17.677717689474076,-26.13199171352471,-32.08443854995579,NA,-23.56991162567651,-27.97567929648586,-24.819940002433754,-24.119107234899506,-10.483856864185276,-22.240830470224022,-19.760247908126942,-23.864788249647066,-6.303234631440841,-24.268830279330594,-4.100662449739312
wsa,88,11.291553821748046,0.34726208242452095,-0.6505411319415677,0.7018677317044475,3.6068196895698956,-1.741295781395119,-0.7028152803552234,-4.886791750977953,6.208652410427512,-6.4050465426648,-14.251197381968627,-16.245802636480068,-2.8964586826007164,-19.197681031078783,-2.426275001372602
wsa,89,13.17100166021029,2.0142141289752056,2.794411177644718,4.297176620673449,6.08878173961338,0.8782759275670293,0.8285857707703181,0.5954838661135275,12.413317932623864,-3.929295335205185,-8.456147464419267,-9.269764026343868,8.190408827180356,-12.217483907617233,7.909127308244917
wsa,90,22.967492356648155,10.01440345682964,5.166082809268557,12.177030535294847,14.24950500120069,10.047216909215168,11.66938775510204,11.962350498844065,21.828987850196224,7.4141169582778605,3.0431381574840266,-0.11688971291736183,16.738161099444394,-1.955429323258434,15.541771919145164
wsa,91,19.72124260229502,4.522169730775799,3.20563167233906,NA,11.91767215673436,5.381653867095581,5.929789849207056,8.184940458850315,19.033593597019077,2.369221687804557,2.3706146931663286,0.6650336628599707,11.862765095383686,-2.927948355278792,10.323771763595058
wsa,92,9.60821420742161,-6.97611127910493,-6.578164626318922,NA,0.11925293290627748,-5.816509768197797,-4.843850058279053,1.7297164954166278,12.56789061911247,-4.007077319168584,-2.937524501069438,-2.876925326594759,8.677100421121835,-4.197271174141032,6.600342805487519
wsa,93,23.775680951593664,8.28985346358792,5.555872617281132,NA,14.476322969464633,9.043181591924371,8.315827085074107,11.268729154800994,20.97960500814271,7.032778227116976,4.770422842705024,2.0868729977648828,14.255902871815346,0.023324203934721455,11.511046990464152
wsa,94,12.330848302073683,-2.1431077761882964,0.5919742477562273,-0.9666730563846926,3.907436819536109,-3.0152801226359993,0.025839051419712655,-0.2624913028196785,12.718693435025186,-2.896868572084527,-2.765070738800479,-5.015535276168154,6.535006545606742,-8.035463095966211,2.6620365576798255
wsa,95,21.640237205817897,2.1821515892420598,4.011370814908405,4.496007042696348,12.940709119435711,7.64219940580258,8.445767195767202,14.822918175634092,24.736698124429175,7.277097606648065,5.999940779443724,5.507405687174938,18.785416633264273,2.7057110233586146,12.600302760107917
wsa,96,22.474999999999994,8.30441473792209,2.0003067955207845,11.191369029323168,15.93927312815427,9.00992927941296,10.904238813380502,13.968968616598943,26.17066248537798,8.004569709558302,10.764172328778654,10.036520178729536,20.572466334344718,4.830848743605448,16.819436666907368
wsa,97,-30.968309281961492,-33.662027647621045,-41.99975906517287,NA,-33.663017150891015,-38.147021016689344,-33.66138090785232,-42.85916332912722,-34.63209505051324,-37.043765159805396,-46.590393140030976,-51.482388691580915,-42.61983755867848,-51.10838662557223,-42.73725497972171
